timestamp,ee_pos_x,ee_pos_y,ee_pos_z,ee_orient_x,ee_orient_y,ee_orient_z,ee_orient_w,tag_pos_x,tag_pos_y,tag_pos_z,tag_orient_x,tag_orient_y,tag_orient_z,tag_orient_w
1729900509.3618486,0.2551876094797662,-0.510116510073741,0.1782777308491562,0.03063084278488419,-0.6604867706906525,0.719194387263182,0.21349100810586216,0.25957964259293975,-0.6046084789784991,0.0952542338915944,0.5652161497246125,-0.41872516828635997,-0.5591390589397258,-0.4388205217421377
1729900509.4629557,0.25107373148443113,-0.4967189246382555,0.18397304278895432,0.03040294169847059,-0.6603920925261398,0.719306526216171,0.2134386717721302,0.26080682106343256,-0.6001093105048237,0.09449377124100117,0.5982520568036113,-0.43503334354548673,-0.5421699563370408,-0.3986128509962696
1729900509.5617077,0.24695900357408856,-0.48348505335465786,0.18964780126691824,0.030105346496095323,-0.6603128574111918,0.7193337516964526,0.2136341548538604,0.2608215153488048,-0.5984471200269278,0.09450969475155648,0.5996555493369413,-0.4454205766426931,-0.5335662075017186,-0.396636904819679
1729900509.661615,0.24312414680219266,-0.4700716099744132,0.19539791115776659,0.030270130914430413,-0.6600905617465449,0.7195667646057251,0.21351309267209584,0.2611747797507441,-0.5996601958737006,0.09480037299521979,0.5886071129794886,-0.43190799605432423,-0.5504698074808158,-0.4049446141712756
1729900509.7619188,0.2389257192462215,-0.4567517326354986,0.2009333596084523,0.029781568767976094,-0.6601621630076675,0.7195156604563255,0.21353264633974367,0.261545458090999,-0.6011057329013867,0.09456035499039031,0.5990916031353576,-0.4320423622466183,-0.5457825181008734,-0.39566411413285757
1729900509.861886,0.2349380672569455,-0.44340179607649843,0.20665864317563085,0.029717109186320964,-0.6598874136461245,0.7197617245806578,0.21356159430411298,0.26216636981169933,-0.6026003412157827,0.09493716910521136,0.5873832799380415,-0.4376083302732671,-0.5414858616086103,-0.4126413617206259
1729900509.9617977,0.2309573309730535,-0.42994154571084275,0.21213061837167682,0.02962442503470648,-0.6599267273088625,0.7197444070140653,0.2135113500419807,0.261545458090999,-0.6011057329013867,0.09456035499039031,0.5990916031353576,-0.4320423622466183,-0.5457825181008734,-0.39566411413285757
1729900510.0616903,0.2267260779239917,-0.41660292104203517,0.21764275582033615,0.029159628486719918,-0.6599287922132732,0.7197206750684012,0.2136489062774081,0.26135019832124884,-0.5999058970229276,0.0946481733413826,0.6020550435195144,-0.43472101121913087,-0.5433206450888896,-0.3915993406500131
1729900510.1617289,0.22271232925766682,-0.4032660278340886,0.22329633762472523,0.02902486691702964,-0.659728388554129,0.7198841742824285,0.2137353177505476,0.2620181422522416,-0.6015855199556118,0.09502196811372156,0.5902710056286743,-0.4421126202826257,-0.5373240651700013,-0.4091447419803029
1729900510.2595062,0.21909605827765444,-0.38987106307783315,0.22912025145626613,0.03014283269875055,-0.6592172810557622,0.7203067921420053,0.21373373900354856,0.2620181422522416,-0.6015855199556118,0.09502196811372156,0.5902710056286743,-0.4421126202826257,-0.5373240651700013,-0.4091447419803029
1729900510.3616872,0.21587706660621445,-0.37666004087590066,0.23508184896134413,0.03225808898817441,-0.6582573729863802,0.721048853020924,0.21388127117892056,0.26233145903940713,-0.6025228666771515,0.09528734562948749,0.5794100480615924,-0.42907243399633044,-0.553398983622429,-0.4170496463436824
1729900510.4619548,0.21211041694039373,-0.36324077175931,0.2406733274570192,0.03248440903461498,-0.6580556968213501,0.7213111276737421,0.21358305210075518,0.2616617163539786,-0.600294947216481,0.09449548666035637,0.5984355012634828,-0.4342305449549303,-0.5429036618100841,-0.39821401111571947
1729900510.5617373,0.20811388693469962,-0.3500211896856623,0.2460900875194964,0.032611819351568275,-0.6580541292529833,0.7212513636409646,0.2137702099398501,0.26146121781063414,-0.5990774389679357,0.09457959767667838,0.6016069997931072,-0.43687082725275217,-0.5404179514604878,-0.3939052371252283
1729900510.6621654,0.20476986508876868,-0.3383275562304322,0.25090118817324636,0.03248208190905044,-0.6580855474789037,0.7213227722033949,0.21345206687932164,0.2616617163539786,-0.600294947216481,0.09449548666035637,0.5984355012634828,-0.4342305449549303,-0.5429036618100841,-0.39821401111571947
1729900510.7590744,0.20196854783357665,-0.3284936177506926,0.254904392187283,0.03295567259803163,-0.6580238134685884,0.7213521633680586,0.21347046858076182,0.2613173065884938,-0.6014035547618113,0.09459517715480802,0.6017830095893478,-0.4257841353757494,-0.5500175665542476,-0.39248663150947766
1729900510.8617516,0.19987400042397305,-0.3202946659673658,0.2581717874965652,0.03340029106271604,-0.6580211017615815,0.7213350842440972,0.21346743646739644,0.2616617163539786,-0.600294947216481,0.09449548666035637,0.5984355012634828,-0.4342305449549303,-0.5429036618100841,-0.39821401111571947
1729900510.959261,0.19799112735756597,-0.31262717162522274,0.2613035890370606,0.03384080909878421,-0.6579282328496567,0.7214095295574202,0.21343273114170938,0.2616617163539786,-0.600294947216481,0.09449548666035637,0.5984355012634828,-0.4342305449549303,-0.5429036618100841,-0.39821401111571947
1729900511.0594122,0.1965746634360673,-0.306880808925047,0.26355534428218946,0.033532762588560396,-0.6579730447428865,0.7214561856853873,0.2131853615078829,0.2616617163539786,-0.600294947216481,0.09449548666035637,0.5984355012634828,-0.4342305449549303,-0.5429036618100841,-0.39821401111571947
